1945,1920.7810650887575,1920.8498168498168,1920.5367965367966
1946,1921.578947368421,1921.6,1921.2983479105928
1947,1922.2341650671785,1922.3323485967503,1921.9430097951915
1948,1922.9265734265734,1923.0786666666668,1922.5836065573772
1949,1923.599358974359,1923.7460317460318,1923.2447129909365
1950,1924.2109955423477,1924.361581920904,1923.8538299367533
1951,1925.017543859649,1925.1670081967213,1924.6356041131105
1952,1925.7725587144623,1925.9879182156135,1925.3781065088758
1953,1926.4928774928776,1926.7612574341547,1926.0800877674164
1954,1927.2962962962963,1927.62249614792,1926.8342625443488
1955,1928.0222007722007,1928.3673758865248,1927.548067860509
1956,1928.782880071333,1929.0937704918033,1928.250989010989
1957,1929.4631710362048,1929.7884146341464,1928.8866832092638
1958,1930.2988505747126,1930.6179271708684,1929.6566589684373
1959,1931.1446718419195,1931.5012813941569,1930.4410605517735
1960,1931.946405228758,1932.3107852412488,1931.1959142665773
1961,1932.8487394957983,1933.1581010452962,1931.968075117371
1962,1933.6270240089336,1933.8891145410234,1932.6802120141342
1963,1934.4324254215305,1934.6578449905483,1933.3718732629238
1964,1935.2727928794804,1935.4699894699895,1934.10264467138
1965,1936.323258869908,1936.5084637496009,1935.0911508704062
1966,1937.3303982389434,1937.4362889019378,1935.9587280108256
1967,1938.0962976813762,1938.1438809261301,1936.6653156996588
1968,1938.9630721220526,1938.9537750385207,1937.4168679549114
1969,1939.6960273526538,1939.6832328106152,1938.1244037397444
1970,1940.4324200214296,1940.4023171285778,1938.7489067055394
1971,1941.228817204301,1941.1985528835924,1939.5085388994307
1972,1941.9557869118441,1941.9595676541232,1940.2373853211009
1973,1942.6976536597806,1942.7306967984935,1940.9662046410217
1974,1943.390668439502,1943.55343578873,1941.6968439768855
1975,1944.1252144082332,1944.3110518419737,1942.4595241447275
1976,1944.8528551305667,1945.0616039073577,1943.2269807280513
1977,1945.5370179418437,1945.8215402949502,1943.9673469387756
1978,1946.2041900265565,1946.5145933692263,1944.6243425076452
1979,1946.9082903981264,1947.285982562039,1945.311379350756
1980,1947.5070169125586,1947.976348759908,1945.958093950659
1981,1948.1942916093535,1948.679380940775,1946.586741889986
1982,1948.830693069307,1949.3880753138076,1947.2115062761507
1983,1949.499564976667,1950.0517471622525,1947.752738336714
1984,1950.1211196705058,1950.7281169940222,1948.3367165944028
1985,1950.7635402906208,1951.3686910135411,1948.847171620326
1986,1951.4105322763307,1952.0605791962175,1949.4348190973517
1987,1952.067335243553,1952.760068065797,1949.9862963971323
1988,1952.7651390623973,1953.4778343023256,1950.6012546386287
1989,1953.4379089118972,1954.1840125940178,1951.1810270549715
1990,1954.1463250168576,1954.9228958210713,1951.729747955829
1991,1954.8400616515503,1955.6462386511025,1952.255558310604
1992,1955.5457932141219,1956.3626064536293,1952.7685508069094
1993,1956.2777747024634,1957.0703768028393,1953.2997374910508
1994,1956.9928716904276,1957.7223522527795,1953.775460603685
1995,1957.7787606041795,1958.4357976653696,1954.2770145106515
1996,1958.5308524491636,1959.1872909698998,1954.7595274390244
1997,1959.3133930733834,1959.9573584656957,1955.3036519386835
1998,1960.1125731678765,1960.7178605539636,1955.8071099896097
1999,1960.9006976533478,1961.4672874144417,1956.3149560117301
2000,1961.7490577614165,1962.2283544606553,1956.8359738372094
2001,1962.5546496815286,1962.9798132142237,1957.3223992502344
2002,1963.4051699338347,1963.7954251672006,1957.8669954259576
2003,1964.228401706335,1964.5193212917352,1958.4200269293458
2004,1965.1004285879765,1965.333032347161,1958.8993369074492
2005,1965.977051512429,1966.043111042023,1959.4015748031495
2006,1966.8475640746387,1966.8543899371068,1959.8798205020335
2007,1967.746708905315,1967.6366307541625,1960.4131012304251
2008,1968.6032439815606,1968.4908987215435,1960.864889385163
2009,1969.4956803813182,1969.3217355142779,1961.3089096486335
2010,1970.378414818144,1970.0892471181555,1961.7004888268157
2011,1971.3232401576024,1970.907212885154,1962.0768585215749
2012,1972.2558825299393,1971.6786951130873,1962.5143258426967
2013,1973.2660697153822,1972.5406204455549,1962.8967149417167
2014,1974.2182616775065,1973.2944867772298,1963.254729057033
2015,1975.2438141383348,1974.149267982177,1963.6492761932063
2016,1976.250690734942,1974.9564541213065,1963.9615635179152
2017,1977.2768452108448,1975.765790073725,1964.2904145645975
2018,1978.3031575329012,1976.5840944531076,1964.5890299719474
2019,1979.3848560997583,1977.4502159788015,1964.920170582074
2020,1980.4619190507822,1978.3525486298452,1965.2706293175434
2021,1981.5623908960335,1979.2492625880557,1965.6202804746495
2022,1982.6781513501974,1980.2002576096536,1965.9905239251311
2023,1983.7831610591772,1981.1277130757014,1966.3422183322725
2024,1984.8721385811739,1982.056353055286,1966.6908458677017
2025,1986.012390908219,1983.0078702825715,1967.0673528200905
2026,1987.1944970128761,1984.0726637176354,1967.605174163003
2027,1988.437299783453,1985.121924648207,1968.1118820468344
2028,1989.5212237623077,1986.0846520157354,1968.5423909187655
2029,1990.7221425235205,1987.0838085863995,1969.0145507457257
2030,1991.8041109140738,1988.0348972360027,1969.4731884733749
2031,1992.9796839379042,1988.9504254017684,1969.885166093929
2032,1994.1008253568807,1989.945723549767,1970.3983475951609
2033,1995.2738559926254,1990.8822742474918,1970.9089249492902
2034,1996.397561754537,1991.9311924204355,1971.4373886618464
2035,1997.5225781448369,1992.8599159598875,1971.986869234943
2036,1998.6579830959824,1993.9482224293886,1972.5855998194336
2037,1999.7876731833546,1994.8751425596272,1973.2193829486575
2038,2000.943622645993,1996.0213883041786,1973.8634908911865
2039,2002.0748141051959,1997.0094411234463,1974.4597509307998
