1945,99.05126701570796,null,99.04162813102249,null
1946,99.27755368814327,null,99.28247395833478,null
1947,99.49872773537047,null,99.55222662440727,null
1948,99.55980046047746,null,99.66515965167054,null
1949,99.60950842696752,null,99.78969271877202,null
1950,99.603599740092,null,99.85552795031153,null
1951,99.58158889545258,null,99.8282660602622,null
1952,99.5368000000005,null,99.85065865133349,null
1953,99.58849103585685,null,99.92169491525455,null
1954,99.55932599724912,null,99.9185040431269,null
1955,99.71234995773456,null,100.1100166527894,null
1956,99.84628079780988,null,100.25593095422806,null
1957,99.82846686088794,null,100.2538892935172,null
1958,99.91391420911391,null,100.33628222523612,null
1959,100.04214418316607,null,100.42714556961822,null
1960,100.16922089040796,null,100.57101120282748,null
1961,100.29319115323479,null,100.77799834345332,null
1962,100.3815067155024,null,100.94704922279415,null
1963,100.46200500113173,null,101.13837983357378,null
1964,100.60165404039866,null,101.34117009000221,null
1965,100.8190830615709,null,101.56490396926496,null
1966,100.93260762607163,null,101.7044267198348,null
1967,101.0705665024596,null,101.86989437947409,null
1968,101.07064663717894,null,101.8822558802519,null
1969,101.17523823191524,null,102.0370654015547,null
1970,101.11416576819266,null,102.0287092083971,null
1971,101.06679121433879,null,102.04048814077741,null
1972,101.08772451528432,null,102.07644505733523,null
1973,101.03244028260616,null,102.02221456149813,null
1974,100.94205732484107,null,101.95779467680428,null
1975,100.91806506677433,null,101.89756100597464,null
1976,100.8017629728191,null,101.86383039203965,null
1977,100.7247583777422,null,101.78771541501894,null
1978,100.6494453057679,null,101.760511653116,null
1979,100.55718909150221,null,101.65093337490882,null
1980,100.48828747141297,null,101.62613622724535,null
1981,100.46538704818624,null,101.58685802350209,null
1982,100.4123939481611,null,101.55149800574961,null
1983,100.38287678843456,null,101.48097407273809,null
1984,100.3497954667293,null,101.42677396780665,null
1985,100.32208134279222,null,101.3760287733,null
1986,100.27464915010495,null,101.33639731476421,null
1987,100.2563216665558,null,101.28435787946613,null
1988,100.17633736752565,null,101.22056618569033,null
1989,100.14669574454955,null,101.18263813526258,null
1990,100.06083900592981,null,101.12051448625307,null
1991,100.02778120264031,null,101.08577193495613,null
1992,99.96203506288674,null,101.04945545976175,null
1993,99.88385163492903,null,101.00865680055496,null
1994,99.80318323566784,null,100.9763508358097,null
1995,99.72949705894192,null,100.93432596533368,null
1996,99.63022859663002,null,100.91040121170347,null
1997,99.58025897007595,null,100.88805608962711,null
1998,99.46498411648949,null,100.86767816241337,null
1999,99.4119774957933,null,100.84185876727182,null
2000,99.27014591212627,null,100.83336366548095,null
2001,99.2729021763345,null,100.80417778623881,null
2002,99.16712968652217,null,100.76751056181487,null
2003,99.13561335810525,null,100.74531177683524,null
2004,99.07237004612799,null,100.71977030811186,null
2005,99.02278871475743,null,100.66820444388141,null
2006,98.97307084102052,null,100.62032256066239,null
2007,98.92214371885511,null,100.59879199603618,null
2008,98.88406338933545,null,100.55970076504299,null
2009,98.81478646391749,null,100.51813363769857,null
2010,98.75115753904934,null,100.47798602953691,null
2011,98.66148901921432,null,100.44828337873554,null
2012,98.57157538589746,null,100.43213472661708,null
2013,98.50159413977481,null,100.42114289289765,null
2014,98.3784984255086,null,100.39803957400152,null
2015,98.31814261384771,null,100.3930542153271,null
2016,98.19106110812787,null,100.36767947647643,null
2017,98.12652967522409,null,100.3407091462918,null
2018,97.9842016043259,null,100.33465099527557,null
2019,97.90562841754243,null,100.31961579295668,null
2020,97.75415929377507,null,100.30005317000025,null
2021,97.65545307972786,null,100.26467250101678,null
2022,97.50827804013235,null,100.2077007502001,null
2023,97.40287205600262,null,100.15202429720927,null
2024,97.29338038225357,null,100.08301392476997,null
2025,97.17034467692366,null,99.99975739860459,null
2026,97.06598963150854,null,99.88560081007459,null
2027,96.94519447745205,null,99.78930016149546,null
2028,96.86661995083082,null,99.67708320225967,null
2029,96.75043861947772,null,99.61669756568966,null
2030,96.68263588214154,null,99.48705926047829,null
2031,96.5749975525282,null,99.42934223875223,null
2032,96.48866668410176,null,99.34454236697465,null
2033,96.39448348247511,null,99.23652978704126,null
2034,96.26470499935087,null,99.17730540590706,null
2035,96.21362795274462,null,99.12191993070934,null
2036,96.02749932160145,null,99.05535349489267,null
2037,95.99947751287648,null,98.96309660574374,null
2038,95.79089927604244,null,98.90622612681372,null
2039,95.76859852275976,null,98.81351643352568,null
2040,95.57130974267972,null,98.80008812671068,null
2041,95.56530901478466,null,98.69699002493597,null
2042,95.39006990144597,null,98.60309193294722,null
2043,95.36862281846878,null,98.49126295426026,null
2044,95.21829545108588,null,98.45981331403465,null
2045,95.17474630543177,null,98.41137338402675,null
2046,95.04455161937007,null,98.35575171752235,null
2047,94.97755032104888,null,98.27759574826555,null
2048,94.85471808327277,null,98.20051479820056,null
2049,94.7798417524857,null,98.16585202222899,null
2050,94.67998002942451,null,98.06617091207336,null
2051,94.6058601656526,null,98.02199559470868,null
2052,94.50971448485231,null,97.96613593602561,null
2053,94.42826498415526,null,97.885354529393,null
2054,94.35534209348913,null,97.80918461957665,null
2055,94.26306467820356,null,97.69941487797435,null
2056,94.19408001438485,null,97.63373239436439,null
2057,94.0874964776021,null,97.52322233784145,null
2058,94.01457881994025,null,97.37450709627906,null
2059,93.90009776306069,null,97.17066157760814,null
2060,93.83378100336583,null,97.0132354334442,null
2061,93.72674779383276,null,96.80789832285177,null
2062,93.65246218052336,null,96.8521759530801,null
2063,93.56344603465745,null,96.73446369087408,null
2064,93.47691645525295,null,96.44474378882141,null
2065,93.4174043642578,null,96.24889982111048,null
